date,daynum,month,day,cumulative_confirmed_cases,new_confirmed_cases,cumulative_deaths,new_deaths,hospitalized_currently,hospitalized_cumulative,InICU_currently,InICU_cumulative,OnVentilator_Currently,OnVentilator_Cumulative,Recovered_cumulative,cumulative_confirmed_cases_0_19,cumulative_confirmed_cases_20_29,cumulative_confirmed_cases_30_39,cumulative_confirmed_cases_40_49,cumulative_confirmed_cases_50_59,cumulative_confirmed_cases_60_69,cumulative_confirmed_cases_70_79,cumulative_confirmed_cases_80plus,cumulative_confirmed_hospitalizations_0_19,cumulative_confirmed_hospitalizations_20_29,cumulative_confirmed_hospitalizations_30_39,cumulative_confirmed_hospitalizations_40_49,cumulative_confirmed_hospitalizations_50_59,cumulative_confirmed_hospitalizations_60_69,cumulative_confirmed_hospitalizations_70_79,cumulative_confirmed_hospitalizations_80plus,cumulative_confirmed_deaths_0_19,cumulative_confirmed_deaths_20_29,cumulative_confirmed_deaths_30_39,cumulative_confirmed_deaths_40_49,cumulative_confirmed_deaths_50_59,cumulative_confirmed_deaths_60_69,cumulative_confirmed_deaths_70_79,cumulative_confirmed_deaths_80plus,not_Hospitalized_cumulative,under_inversigation_cumulative,nursinghome_tests_total,nursinghome_tests_positive
10/15/20,289,10,15,140041,710,9504,17,316,14521,53,NA,25,NA,NA,12922,24313,23465,21159,22684,17463,11060,16194,137,344,615,915,1618,2414,2687,3811,1,21,41,110,364,1009,2088,6037,NA,NA,NA,NA
10/16/20,290,10,16,140751,779,9523,19,308,14557,61,NA,27,NA,NA,13077,24464,23603,21279,22795,17535,11095,16220,138,344,615,915,1619,2417,2690,3814,1,21,41,110,364,1011,2091,6045,NA,NA,NA,NA
10/17/20,291,10,17,141530,827,9542,19,311,14600,60,NA,26,NA,NA,13233,24614,23741,21398,22906,17607,11129,16246,138,345,618,916,1620,2419,2693,3817,1,21,41,110,365,1013,2094,6054,NA,NA,NA,NA
10/18/20,292,10,18,142357,870,9548,6,334,14642,61,NA,28,NA,NA,13389,24765,23878,21518,23016,17680,11163,16273,139,346,620,917,1620,2421,2696,3820,1,22,41,111,365,1016,2098,6063,NA,NA,NA,NA
10/19/20,293,10,19,143227,931,9570,22,342,14682,67,NA,32,NA,NA,13545,24915,24016,21637,23127,17752,11197,16299,139,347,621,918,1621,2423,2699,3823,1,22,41,111,366,1018,2101,6072,NA,NA,NA,NA
10/20/20,294,10,20,144158,982,9593,23,358,14725,66,NA,31,NA,NA,13700,25066,24154,21757,23238,17824,11232,16325,140,347,622,918,1622,2426,2702,3826,1,22,41,111,366,1020,2104,6080,NA,NA,NA,NA
10/21/20,295,10,21,145140,1017,9609,16,354,14770,75,NA,34,NA,NA,13856,25216,24292,21876,23349,17896,11266,16351,140,348,623,919,1623,2428,2705,3829,1,22,41,111,367,1022,2107,6089,NA,NA,NA,NA
10/22/20,296,10,22,146157,1039,9625,16,368,14832,79,NA,31,NA,NA,14049,25403,24473,22024,23481,17985,11309,16378,140,348,623,920,1625,2430,2708,3833,1,22,41,111,368,1024,2111,6101,NA,NA,NA,NA
10/23/20,297,10,23,147196,1103,9646,21,364,14877,82,NA,37,NA,NA,14243,25590,24654,22173,23612,18074,11351,16406,141,349,623,920,1626,2431,2711,3837,1,22,41,112,370,1026,2116,6112,NA,NA,NA,NA
10/24/20,298,10,24,148298,1135,9671,25,362,14926,82,NA,38,NA,NA,14436,25777,24835,22321,23744,18163,11394,16433,141,349,623,921,1628,2433,2714,3841,1,22,41,112,371,1028,2120,6124,NA,NA,NA,NA
10/25/20,299,10,25,149433,1169,9688,17,377,14967,79,NA,38,NA,NA,14629,25963,25017,22469,23876,18253,11437,16460,141,349,623,922,1630,2434,2718,3845,1,23,41,113,372,1031,2125,6136,NA,NA,NA,NA
10/26/20,300,10,26,150602,1170,9714,26,400,15024,82,NA,41,NA,NA,14822,26150,25198,22617,24008,18342,11480,16487,141,349,623,923,1632,2436,2721,3849,1,23,41,113,373,1033,2129,6148,NA,NA,NA,NA
10/27/20,301,10,27,151772,1156,9735,21,403,15077,77,NA,42,NA,NA,15016,26337,25379,22766,24139,18431,11522,16515,142,350,623,923,1633,2437,2724,3853,1,23,41,114,375,1035,2134,6159,NA,NA,NA,NA
10/28/20,302,10,28,152928,1168,9754,19,393,15128,73,NA,43,NA,NA,15209,26524,25560,22914,24271,18520,11565,16542,142,350,623,924,1635,2439,2727,3857,1,23,41,114,376,1037,2138,6171,NA,NA,NA,NA
10/29/20,303,10,29,154096,1173,9773,19,407,15184,80,NA,41,NA,NA,15451,26807,25799,23113,24455,18645,11623,16583,142,351,624,925,1636,2442,2731,3861,1,23,41,114,377,1040,2142,6181,NA,NA,NA,NA
10/30/20,304,10,30,155264,1218,9792,19,434,15242,89,NA,48,NA,NA,15694,27090,26037,23312,24639,18771,11680,16623,143,351,625,927,1637,2445,2735,3866,1,23,41,115,377,1042,2145,6191,NA,NA,NA,NA
10/31/20,305,10,31,156476,1298,9804,12,436,15291,86,NA,47,NA,NA,15936,27373,26276,23511,24823,18896,11738,16664,143,352,626,928,1638,2448,2739,3870,1,23,41,115,378,1045,2149,6201,NA,NA,NA,NA
11/1/20,306,11,1,157768,1402,9825,20,469,15353,96,NA,50,NA,NA,16178,27656,26515,23711,25008,19022,11796,16705,144,352,628,930,1639,2450,2743,3874,1,24,42,116,378,1048,2152,6211,NA,NA,NA,NA
11/2/20,307,11,2,159165,1549,9849,24,485,15411,96,NA,51,NA,NA,16420,27939,26754,23910,25192,19147,11854,16746,144,353,629,931,1640,2453,2747,3878,1,24,42,116,379,1051,2156,6221,NA,NA,NA,NA
11/3/20,308,11,3,160708,1708,9865,16,502,15475,109,NA,55,NA,NA,16663,28222,26992,24109,25376,19273,11911,16786,145,353,630,933,1641,2456,2751,3883,1,24,42,117,379,1053,2159,6231,NA,NA,NA,NA
11/4/20,309,11,4,162411,1774,9894,29,498,15535,115,NA,56,NA,NA,16905,28505,27231,24308,25560,19398,11969,16827,145,354,631,934,1642,2459,2755,3887,1,24,42,117,380,1056,2163,6241,NA,NA,NA,NA
11/5/20,310,11,5,164179,1834,9918,24,513,15600,118,NA,57,NA,NA,17228,28902,27557,24576,25812,19563,12046,16880,145,354,631,935,1644,2461,2759,3893,1,24,42,117,381,1058,2168,6255,NA,NA,NA,NA
11/6/20,311,11,6,166013,2025,9931,13,535,15690,127,NA,60,NA,NA,17550,29300,27883,24843,26065,19728,12122,16932,146,355,632,937,1647,2464,2763,3899,1,24,42,118,382,1060,2173,6268,NA,NA,NA,NA
11/7/20,312,11,7,168038,2156,9957,26,568,15793,144,NA,62,NA,NA,17873,29697,28209,25111,26317,19893,12199,16985,146,355,632,938,1649,2466,2767,3905,1,24,42,118,383,1062,2178,6282,NA,NA,NA,NA
11/8/20,313,11,8,170194,2226,9977,20,588,15871,143,NA,66,NA,NA,18196,30094,28536,25379,26569,20059,12276,17037,147,356,633,940,1651,2468,2772,3910,1,24,43,119,384,1064,2184,6296,NA,NA,NA,NA
11/9/20,314,11,9,172420,2307,10001,24,618,15943,150,NA,68,NA,NA,18519,30491,28862,25647,26821,20224,12353,17090,147,356,633,941,1653,2470,2776,3916,1,24,43,119,385,1066,2189,6310,NA,NA,NA,NA
11/10/20,315,11,10,174727,2359,10026,25,659,16034,152,NA,72,NA,NA,18841,30889,29188,25914,27074,20389,12429,17142,148,357,634,943,1656,2473,2780,3922,1,24,43,120,386,1068,2194,6323,NA,NA,NA,NA
11/11/20,316,11,11,177086,2414,10058,32,661,16131,151,NA,68,NA,NA,19164,31286,29514,26182,27326,20554,12506,17195,148,357,634,944,1658,2475,2784,3928,1,24,43,120,387,1070,2199,6337,NA,NA,NA,NA
11/12/20,317,11,12,179500,2449,10082,24,687,16214,153,NA,71,NA,NA,19556,31788,29912,26504,27653,20769,12607,17269,149,358,636,946,1660,2479,2789,3935,1,24,43,120,388,1073,2203,6351,NA,NA,NA,NA
11/13/20,318,11,13,181949,2500,10101,19,705,16325,151,NA,71,NA,NA,19949,32291,30309,26826,27980,20985,12708,17344,149,360,638,948,1663,2482,2794,3942,1,24,44,121,388,1076,2208,6366,NA,NA,NA,NA
11/14/20,319,11,14,184448,2544,10128,27,737,16423,159,NA,70,NA,NA,20341,32793,30707,27148,28307,21200,12809,17418,150,361,640,950,1665,2486,2799,3949,1,24,44,121,389,1079,2212,6380,NA,NA,NA,NA
11/15/20,320,11,15,186993,2581,10160,32,781,16512,159,NA,74,NA,NA,20734,33296,31105,27471,28633,21416,12910,17493,151,362,641,953,1668,2490,2804,3957,1,24,44,121,390,1081,2217,6394,NA,NA,NA,NA
11/16/20,321,11,16,189574,2584,10189,29,835,16624,159,NA,73,NA,NA,21126,33798,31503,27793,28960,21631,13011,17567,152,363,643,955,1670,2494,2809,3964,1,24,44,121,391,1084,2221,6408,NA,NA,NA,NA
11/17/20,322,11,17,192158,2619,10213,24,885,16770,173,NA,72,NA,NA,21519,34301,31900,28115,29287,21847,13112,17642,152,365,645,957,1673,2497,2814,3971,1,24,45,122,391,1087,2226,6423,NA,NA,NA,NA
11/18/20,323,11,18,194776,2626,10239,26,917,16912,181,NA,75,NA,NA,21911,34803,32298,28437,29614,22062,13213,17716,153,366,647,959,1675,2501,2819,3978,1,24,45,122,392,1090,2230,6437,NA,NA,NA,NA
11/19/20,324,11,19,197402,2627,10258,19,904,17041,179,NA,75,NA,NA,22346,35333,32742,28799,29985,22308,13335,17804,153,367,648,961,1678,2504,2823,3985,1,24,45,122,394,1092,2236,6455,NA,NA,NA,NA
11/20/20,325,11,20,200029,2635,10289,31,891,17150,187,NA,85,NA,NA,22780,35863,33185,29161,30357,22554,13458,17893,154,367,648,962,1681,2508,2828,3993,1,24,45,123,395,1094,2242,6473,NA,NA,NA,NA
11/21/20,326,11,21,202664,2729,10317,28,893,17286,192,NA,88,NA,NA,23215,36393,33629,29523,30728,22800,13580,17981,154,368,649,964,1684,2511,2832,4000,1,24,45,123,397,1096,2248,6491,NA,NA,NA,NA
11/22/20,327,11,22,205393,2732,10347,30,922,17407,204,NA,91,NA,NA,23650,36922,34072,29886,31099,23047,13702,18069,154,369,650,965,1686,2514,2836,4007,1,24,46,123,399,1099,2255,6510,NA,NA,NA,NA
11/23/20,328,11,23,208125,2367,10382,35,954,17519,205,NA,99,NA,NA,24085,37452,34516,30248,31470,23293,13824,18157,154,370,651,967,1689,2517,2840,4014,1,24,46,123,401,1101,2261,6528,NA,NA,NA,NA
11/24/20,329,11,24,210493,2443,10409,27,942,17643,208,NA,108,NA,NA,24519,37982,34959,30610,31842,23539,13947,18246,155,370,651,968,1692,2521,2845,4022,1,24,46,124,402,1103,2267,6546,NA,NA,NA,NA
11/25/20,330,11,25,212936,2607,10438,29,966,17759,211,NA,107,NA,NA,24954,38512,35403,30972,32213,23785,14069,18334,155,371,652,970,1695,2524,2849,4029,1,24,46,124,404,1105,2273,6564,NA,NA,NA,NA
11/26/20,331,11,26,215543,2688,10463,25,986,17888,209,NA,109,NA,NA,25503,39196,35966,31436,32703,24105,14226,18447,156,372,654,972,1698,2530,2855,4037,1,24,46,124,405,1109,2279,6585,NA,NA,NA,NA
11/27/20,332,11,27,218231,2962,10503,40,1045,17999,225,NA,111,NA,NA,26052,39879,36530,31900,33192,24426,14383,18561,156,373,656,974,1701,2535,2861,4046,1,24,47,125,407,1112,2285,6606,NA,NA,NA,NA
11/28/20,333,11,28,221192,3258,10545,42,1081,18138,238,NA,110,NA,NA,26601,40563,37093,32364,33682,24746,14540,18674,157,374,658,976,1704,2541,2867,4054,1,24,47,125,408,1116,2291,6627,NA,NA,NA,NA
11/29/20,334,11,29,224450,3708,10573,28,1174,18297,244,NA,126,NA,NA,27150,41247,37657,32827,34171,25067,14698,18788,157,375,659,978,1707,2546,2873,4063,1,25,48,126,410,1120,2296,6647,NA,NA,NA,NA
11/30/20,335,11,30,228158,4475,10615,42,1191,18424,239,NA,130,NA,NA,27699,41931,38220,33291,34661,25387,14855,18901,158,376,661,980,1710,2552,2879,4071,1,25,48,126,411,1124,2302,6668,NA,NA,NA,NA
12/1/20,336,12,1,232633,4750,10661,46,1259,18610,264,NA,126,NA,NA,28248,42614,38784,33755,35150,25708,15012,19015,158,377,663,982,1713,2557,2885,4080,1,25,49,127,413,1127,2308,6689,NA,NA,NA,NA
12/2/20,337,12,2,237382,4647,10694,33,1324,18818,261,NA,137,NA,NA,28797,43298,39347,34219,35640,26028,15169,19128,159,378,665,984,1716,2563,2891,4088,1,25,49,127,414,1131,2314,6710,NA,NA,NA,NA
12/3/20,338,12,3,242029,4695,10739,45,1394,19003,278,NA,134,NA,NA,29485,44101,40019,34790,36236,26421,15361,19270,160,378,666,986,1719,2568,2897,4097,1,25,49,128,416,1135,2323,6736,NA,NA,NA,NA
12/4/20,339,12,4,246724,4796,10789,50,1428,19190,283,NA,138,NA,NA,30172,44904,40692,35360,36832,26814,15553,19412,160,379,667,988,1722,2572,2902,4105,1,25,49,128,418,1140,2331,6763,NA,NA,NA,NA
12/5/20,340,12,5,251520,4730,10833,44,1416,19382,298,NA,139,NA,NA,30860,45707,41364,35931,37428,27207,15745,19554,161,379,668,990,1725,2577,2908,4114,1,25,49,129,420,1144,2340,6789,NA,NA,NA,NA
12/6/20,341,12,6,256250,4634,10881,48,1516,19567,302,NA,153,NA,NA,31547,46511,42036,36501,38023,27600,15938,19696,161,380,668,991,1727,2582,2913,4122,1,25,50,129,421,1148,2349,6816,NA,NA,NA,NA
12/7/20,342,12,7,260884,4584,10942,61,1552,19743,310,NA,166,NA,NA,32235,47314,42708,37072,38619,27993,16130,19838,162,380,669,993,1730,2587,2919,4131,1,25,50,130,423,1152,2358,6842,NA,NA,NA,NA
12/8/20,343,12,8,265468,4532,10984,42,1576,19978,308,NA,162,NA,NA,32922,48117,43381,37642,39215,28386,16322,19980,162,381,670,995,1733,2591,2924,4139,1,25,50,130,425,1157,2366,6869,NA,NA,NA,NA
12/9/20,344,12,9,270000,4629,11035,51,1607,20229,307,NA,168,NA,NA,33610,48920,44053,38213,39811,28779,16514,20122,163,381,671,997,1736,2596,2930,4148,1,25,50,131,427,1161,2375,6895,NA,NA,NA,NA
12/10/20,345,12,10,274629,4644,11088,53,1605,20451,309,NA,165,NA,NA,34398,49833,44815,38864,40509,29247,16740,20292,164,382,673,999,1740,2602,2938,4159,1,25,50,132,429,1167,2385,6924,NA,NA,NA,NA
12/11/20,346,12,11,279273,4652,11136,48,1670,20688,334,NA,170,NA,NA,35187,50746,45578,39516,41208,29714,16966,20463,165,384,675,1001,1743,2608,2946,4170,1,25,51,132,430,1173,2395,6952,NA,NA,NA,NA
12/12/20,347,12,12,283925,4737,11185,49,1707,20941,342,NA,178,NA,NA,35975,51659,46340,40167,41906,30182,17192,20633,166,385,677,1003,1747,2614,2954,4181,1,25,51,133,432,1179,2405,6981,NA,NA,NA,NA
12/13/20,348,12,13,288662,4770,11239,54,1788,21135,354,NA,186,NA,NA,36763,52573,47103,40819,42604,30650,17418,20804,166,386,680,1006,1751,2619,2962,4193,2,26,52,134,433,1185,2414,7010,NA,NA,NA,NA
12/14/20,349,12,14,293431,4214,11292,53,1834,21346,371,NA,200,NA,NA,37551,53486,47865,41470,43302,31118,17644,20974,167,387,682,1008,1755,2625,2970,4204,2,26,52,135,435,1191,2424,7039,NA,NA,NA,NA
12/15/20,350,12,15,297645,4321,11337,45,1851,21580,382,NA,205,NA,NA,38340,54399,48628,42122,44001,31585,17870,21145,168,389,684,1010,1758,2631,2978,4215,2,26,53,135,436,1197,2434,7067,NA,NA,NA,NA
12/16/20,351,12,16,301967,4434,11387,50,1871,21824,383,NA,207,NA,NA,39128,55312,49390,42773,44699,32053,18096,21315,169,390,686,1012,1762,2637,2986,4226,2,26,53,136,438,1203,2444,7096,NA,NA,NA,NA
12/17/20,352,12,17,306400,4452,11443,56,1874,22069,370,NA,204,NA,NA,39894,56123,50098,43398,45378,32523,18329,21495,169,391,687,1013,1764,2642,2992,4237,2,26,53,137,441,1209,2457,7129,NA,NA,NA,NA
12/18/20,353,12,18,310852,4482,11499,56,1927,22270,383,NA,196,NA,NA,40661,56933,50806,44023,46056,32993,18562,21676,170,391,688,1015,1767,2646,2999,4248,2,26,53,137,443,1214,2470,7162,NA,NA,NA,NA
12/19/20,354,12,19,315334,4474,11559,60,1919,22501,387,NA,205,NA,NA,41427,57744,51514,44648,46735,33463,18795,21856,170,392,689,1016,1769,2651,3005,4259,2,26,53,138,446,1220,2483,7195,NA,NA,NA,NA
12/20/20,355,12,20,319808,4306,11617,58,1991,22740,410,NA,215,NA,NA,42194,58555,52221,45273,47413,33932,19029,22037,170,392,689,1018,1772,2655,3011,4271,2,27,54,139,448,1225,2496,7228,NA,NA,NA,NA
12/21/20,356,12,21,324114,4459,11666,49,2004,22926,412,NA,233,NA,NA,42960,59366,52929,45898,48092,34402,19262,22217,170,393,690,1019,1774,2660,3017,4282,2,27,54,140,451,1231,2509,7261,NA,NA,NA,NA
12/22/20,357,12,22,328573,3714,11739,73,2066,23181,409,NA,226,NA,NA,43727,60176,53637,46523,48770,34872,19495,22398,171,393,691,1021,1777,2664,3024,4293,2,27,54,140,453,1236,2522,7294,NA,NA,NA,NA
12/23/20,358,12,23,332288,3792,11789,50,2095,23449,409,NA,232,NA,NA,44493,60987,54345,47148,49449,35342,19728,22578,171,394,692,1022,1779,2669,3030,4304,2,27,54,141,456,1242,2535,7327,NA,NA,NA,NA
12/24/20,359,12,24,336079,3839,11869,80,2091,23697,409,NA,250,NA,NA,45245,61794,55069,47779,50148,35834,19975,22771,171,395,693,1024,1782,2674,3038,4318,2,27,54,142,458,1249,2549,7363,NA,NA,NA,NA
12/25/20,360,12,25,339919,4113,11935,66,2077,23944,416,NA,232,NA,NA,45998,62601,55794,48411,50847,36325,20223,22965,172,397,694,1026,1785,2679,3046,4332,2,28,55,142,461,1256,2563,7399,NA,NA,NA,NA
12/26/20,361,12,26,344031,4290,11996,61,2156,24167,416,NA,230,NA,NA,46750,63408,56518,49042,51546,36817,20470,23158,172,398,695,1028,1788,2684,3054,4346,2,28,55,143,463,1263,2577,7435,NA,NA,NA,NA
12/27/20,362,12,27,348321,4468,12056,60,2230,24418,430,NA,234,NA,NA,47502,64214,57242,49673,52244,37308,20718,23352,173,399,697,1030,1791,2690,3063,4361,2,29,56,143,466,1269,2591,7470,NA,NA,NA,NA
12/28/20,363,12,28,352789,4685,12132,76,2259,24641,431,NA,225,NA,NA,48254,65021,57966,50304,52943,37800,20965,23545,173,400,698,1032,1794,2695,3071,4375,2,29,56,144,468,1276,2605,7506,NA,NA,NA,NA
12/29/20,364,12,29,357474,4810,12209,77,2257,24907,433,NA,231,NA,NA,49007,65828,58691,50936,53642,38291,21213,23739,174,402,699,1034,1797,2700,3079,4389,2,30,57,144,471,1283,2619,7542,NA,NA,NA,NA
12/30/20,365,12,30,362284,4881,12265,56,2271,25201,417,NA,240,NA,NA,49759,66635,59415,51567,54341,38783,21460,23932,174,403,700,1036,1800,2705,3087,4403,2,30,57,145,473,1290,2633,7578,NA,NA,NA,NA
12/31/20,366,12,31,367165,4927,12348,83,2323,25502,429,NA,258,NA,NA,50702,67586,60248,52298,55129,39322,21729,24136,174,403,701,1037,1802,2710,3094,4417,2,30,57,146,476,1298,2649,7618,NA,NA,NA,NA
1/1/21,367,1,1,372092,5020,12411,63,2280,25781,412,NA,246,NA,NA,51646,68538,61081,53030,55917,39860,21999,24340,174,404,701,1039,1804,2716,3100,4430,2,31,58,147,480,1306,2665,7657,NA,NA,NA,NA
1/2/21,368,1,2,377112,5096,12490,79,2291,26010,416,NA,258,NA,NA,52589,69489,61914,53761,56705,40399,22268,24544,174,404,702,1040,1806,2721,3107,4444,2,31,58,148,483,1314,2681,7697,NA,NA,NA,NA
1/3/21,369,1,3,382208,5288,12552,62,2339,26255,423,NA,258,NA,NA,53532,70441,62748,54492,57494,40938,22538,24747,174,405,702,1041,1808,2727,3113,4458,2,31,59,148,487,1323,2697,7736,NA,NA,NA,NA
1/4/21,370,1,4,387496,5615,12615,63,2428,26478,425,NA,264,NA,NA,54475,71392,63581,55223,58282,41477,22807,24951,174,405,703,1042,1810,2732,3120,4472,2,31,59,149,490,1331,2713,7776,NA,NA,NA,NA
1/5/21,371,1,5,393111,6242,12684,69,2416,26793,442,NA,281,NA,NA,55419,72344,64414,55955,59070,42015,23077,25155,174,406,703,1044,1812,2738,3126,4485,2,32,60,150,494,1339,2729,7815,NA,NA,NA,NA
1/6/21,372,1,6,399353,6086,12769,85,2386,27055,455,NA,277,NA,NA,56362,73295,65247,56686,59858,42554,23346,25359,174,406,704,1045,1814,2743,3133,4499,2,32,60,151,497,1347,2745,7855,NA,NA,NA,NA
1/7/21,373,1,7,405439,5999,12842,73,2311,27336,440,NA,280,NA,NA,57358,74299,66091,57425,60664,43098,23626,25570,175,407,705,1047,1817,2748,3140,4513,2,32,60,152,500,1357,2760,7894,NA,NA,NA,NA
1/8/21,374,1,8,411439,5631,12911,69,2291,27603,445,NA,280,NA,NA,58354,75304,66936,58165,61470,43641,23905,25782,175,408,706,1049,1821,2754,3148,4526,2,33,61,153,502,1368,2775,7934,NA,NA,NA,NA
1/9/21,375,1,9,417070,5321,12987,76,2225,27860,459,NA,282,NA,NA,59350,76308,67780,58904,62276,44185,24185,25993,176,409,707,1051,1824,2759,3155,4540,2,33,61,154,505,1378,2790,7973,NA,NA,NA,NA
1/10/21,376,1,10,422391,5011,13073,86,2211,28073,451,NA,285,NA,NA,60345,77312,68625,59643,63081,44728,24464,26205,177,411,708,1053,1827,2764,3163,4553,3,33,61,155,507,1389,2805,8012,NA,NA,NA,NA
1/11/21,377,1,11,427402,4803,13132,59,2219,28262,451,NA,271,NA,NA,61341,78316,69469,60382,63887,45272,24744,26416,178,412,709,1055,1830,2769,3170,4567,3,33,61,156,510,1399,2820,8051,NA,NA,NA,NA
1/12/21,378,1,12,432205,4612,13200,68,2205,28532,461,NA,286,NA,NA,62337,79321,70314,61122,64693,45815,25023,26628,178,413,710,1057,1834,2775,3178,4580,3,34,62,157,512,1410,2835,8091,NA,NA,NA,NA
1/13/21,379,1,13,436817,4479,13280,80,2226,28863,454,NA,294,NA,NA,63333,80325,71158,61861,65499,46359,25303,26839,179,414,711,1059,1837,2780,3185,4594,3,34,62,158,515,1420,2850,8130,NA,NA,NA,NA
1/14/21,380,1,14,441296,4424,13348,68,2201,29162,451,NA,293,NA,NA,64340,81286,71947,62569,66261,46869,25561,27027,179,414,712,1060,1839,2785,3191,4604,3,34,62,159,518,1429,2866,8170,NA,NA,NA,NA
1/15/21,381,1,15,445720,4117,13413,65,2197,29442,433,NA,294,NA,NA,65347,82247,72737,63277,67023,47379,25820,27216,180,414,712,1060,1841,2790,3197,4614,3,35,62,160,521,1439,2882,8210,NA,NA,NA,NA
1/16/21,382,1,16,449837,4095,13477,64,2165,29712,433,NA,288,NA,NA,66354,83208,73526,63985,67785,47889,26078,27404,180,414,713,1061,1843,2795,3203,4624,3,35,62,161,524,1448,2898,8250,NA,NA,NA,NA
1/17/21,383,1,17,453932,4030,13540,63,2206,29942,427,NA,288,NA,NA,67360,84170,74315,64693,68546,48399,26337,27593,180,415,714,1062,1844,2800,3208,4633,3,35,63,162,528,1458,2913,8290,NA,NA,NA,NA
1/18/21,384,1,18,457963,3936,13607,67,2213,30141,432,NA,277,NA,NA,68367,85131,75104,65401,69308,48909,26595,27781,180,415,715,1063,1846,2805,3214,4643,3,35,63,163,531,1467,2929,8330,NA,NA,NA,NA
1/19/21,385,1,19,461899,3871,13670,63,2209,30377,444,NA,299,NA,NA,69374,86092,75894,66109,70070,49419,26854,27970,181,415,715,1063,1848,2810,3220,4653,3,36,63,164,534,1477,2945,8370,NA,NA,NA,NA
1/20/21,386,1,20,465771,3839,13743,73,2152,30608,430,NA,287,NA,NA,70381,87053,76683,66817,70832,49929,27112,28158,181,415,716,1064,1850,2815,3226,4663,3,36,63,165,537,1486,2961,8410,NA,NA,NA,NA
1/21/21,387,1,21,469610,3782,13811,68,2098,30830,426,NA,282,NA,NA,71163,87780,77276,67351,71423,50330,27324,28317,182,416,717,1065,1853,2819,3231,4670,3,36,63,166,539,1495,2975,8446,NA,NA,NA,NA
1/22/21,388,1,22,473391,3786,13896,85,2055,31086,418,NA,291,NA,NA,71946,88506,77869,67886,72015,50731,27535,28475,182,417,718,1067,1855,2822,3236,4677,3,37,64,166,542,1503,2989,8483,NA,NA,NA,NA
1/23/21,389,1,23,477178,3556,13966,70,1946,31300,409,NA,286,NA,NA,72728,89233,78462,68420,72606,51132,27747,28634,183,418,719,1068,1858,2826,3241,4684,3,37,64,167,544,1512,3003,8519,NA,NA,NA,NA
1/24/21,390,1,24,480734,3364,14025,59,1955,31486,418,NA,285,NA,NA,73510,89960,79056,68954,73197,51534,27958,28793,184,419,719,1069,1860,2829,3247,4692,3,37,65,168,546,1520,3016,8556,NA,NA,NA,NA
1/25/21,391,1,25,484097,3187,14089,64,1951,31658,431,NA,278,NA,NA,74292,90687,79649,69488,73788,51935,28170,28952,185,420,720,1070,1863,2833,3252,4699,3,37,65,169,548,1529,3030,8592,NA,NA,NA,NA
1/26/21,392,1,26,487284,3002,14182,93,1930,31874,418,NA,270,NA,NA,75075,91413,80242,70023,74380,52336,28381,29110,185,421,721,1072,1865,2836,3257,4706,3,38,66,169,551,1537,3044,8629,NA,NA,NA,NA
1/27/21,393,1,27,490286,2895,14266,84,1878,32093,405,NA,255,NA,NA,75857,92140,80835,70557,74971,52737,28593,29269,186,422,722,1073,1868,2840,3262,4713,3,38,66,170,553,1546,3058,8665,NA,NA,NA,NA
1/28/21,394,1,28,493180,2858,14349,83,1789,32297,412,NA,248,NA,NA,76552,92749,81341,71008,75458,53071,28762,29387,186,422,723,1073,1869,2844,3267,4720,3,38,66,171,556,1553,3074,8704,NA,NA,NA,NA
1/29/21,395,1,29,496039,2623,14412,63,1739,32494,393,NA,239,NA,NA,77247,93359,81848,71459,75944,53405,28931,29504,186,422,723,1074,1871,2847,3273,4727,3,39,67,172,560,1561,3090,8742,NA,NA,NA,NA
1/30/21,396,1,30,498662,2423,14468,56,1676,32677,371,NA,231,NA,NA,77942,93968,82354,71910,76431,53739,29100,29622,186,422,724,1074,1872,2851,3278,4734,3,39,67,173,563,1568,3106,8781,NA,NA,NA,NA
1/31/21,397,1,31,501085,2448,14532,64,1676,32819,373,NA,222,NA,NA,78638,94577,82860,72361,76917,54073,29268,29740,186,422,724,1075,1874,2855,3284,4741,4,39,67,174,567,1576,3122,8820,NA,NA,NA,NA
2/1/21,398,2,1,503532,2419,14597,65,1640,32982,353,NA,224,NA,NA,79333,95186,83366,72812,77404,54407,29437,29858,186,422,725,1075,1875,2859,3289,4748,4,39,67,175,570,1583,3138,8859,NA,NA,NA,NA
2/2/21,399,2,2,505952,2398,14650,53,1635,33143,335,NA,203,NA,NA,80028,95796,83873,73263,77890,54741,29606,29975,186,422,725,1076,1877,2862,3295,4755,4,40,68,176,574,1591,3154,8897,NA,NA,NA,NA
2/3/21,400,2,3,508350,2368,14709,59,1554,33304,335,NA,208,NA,NA,80723,96405,84379,73714,78377,55075,29775,30093,186,422,726,1076,1878,2866,3300,4762,4,40,68,177,577,1598,3170,8936,NA,NA,NA,NA
2/4/21,401,2,4,510718,2294,14770,61,1503,33477,322,NA,196,NA,NA,81260,96880,84758,74039,78739,55319,29906,30183,187,423,726,1077,1880,2869,3304,4767,4,40,68,178,580,1605,3182,8966,NA,NA,NA,NA
2/5/21,402,2,5,513011,2284,14839,69,1451,33646,310,NA,189,NA,NA,81797,97355,85136,74365,79102,55562,30037,30274,187,424,727,1078,1882,2871,3309,4771,4,40,69,178,583,1612,3195,8995,NA,NA,NA,NA
