"date","daynum","month","day","cumulative_confirmed_cases","new_confirmed_cases","cumulative_deaths","new_deaths","hospitalized_currently","hospitalized_cumulative","InICU_currently","InICU_cumulative","OnVentilator_Currently","OnVentilator_Cumulative","Recovered_Cumulative","cumulative_confirmed_cases_0_9","cumulative_confirmed_cases_10_19","cumulative_confirmed_cases_20_29","cumulative_confirmed_cases_30_39","cumulative_confirmed_cases_40_49","cumulative_confirmed_cases_50_59","cumulative_confirmed_cases_60_69","cumulative_confirmed_cases_70_79","cumulative_confirmed_cases_80plus","cumulative_confirmed_hospitalizations_0_9","cumulative_confirmed_hospitalizations_10_19","cumulative_confirmed_hospitalizations_20_29","cumulative_confirmed_hospitalizations_30_39","cumulative_confirmed_hospitalizations_40_49","cumulative_confirmed_hospitalizations_50_59","cumulative_confirmed_hospitalizations_60_69","cumulative_confirmed_hospitalizations_70_79","cumulative_confirmed_hospitalizations_80plus","cumulative_confirmed_deaths_0_9","cumulative_confirmed_deaths_10_19","cumulative_confirmed_deaths_20_29","cumulative_confirmed_deaths_30_39","cumulative_confirmed_deaths_40_49","cumulative_confirmed_deaths_50_59","cumulative_confirmed_deaths_60_69","cumulative_confirmed_deaths_70_79","cumulative_confirmed_deaths_80plus","Cumulative_hospital_deaths","Cumulative_hospital_discharges"
44306,476,4,20,145947,,2663,,154,9987,27,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,8756
44307,477,4,21,146269,,2664,,155,10005,29,,21,,,,,,,,,,,,109,151,542,629,880,1453,1922,1990,2234,0,2.5,2.5,12,33,119,318,606,1553,1077,8773
44308,478,4,22,146567,,2665,,155,10022,29,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,8790
44309,479,4,23,146866,,2665,,153,10044,28,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,8814
44310,480,4,24,147074,,2667,,146,10056,30,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,8832
44311,481,4,25,147194,,2670,,146,10070,33,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,8844
44312,482,4,26,147426,,2670,,157,10093,33,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,8856
44313,483,4,27,147767,,2674,,159,10112,31,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,8871
44314,484,4,28,148060,,2676,,152,10129,29,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,8892
44315,485,4,29,148335,,2679,,144,10142,25,,20,,,,,,,,,,,,110,156,561,646,891,1478,1951,2010,2250,0,2.5,2.5,12,33,122,321,607,1555,1086,8912
44316,486,4,30,148562,,2680,,136,10158,26,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,8935
44317,487,5,1,148739,,2685,,139,10175,27,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,8946
44318,488,5,2,148855,,2688,,142,10187,29,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092,8953
44319,489,5,3,149046,,2690,,132,10199,27,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093,8974
44320,490,5,4,149289,,2690,,128,10209,27,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,8986
44321,491,5,5,149498,,2691,,123,10222,27,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,9004
44322,492,5,6,149703,,2692,,122,10236,26,,20,,,7925,16194,26977,21859,18320,20117,14084,7162,6811,112,158,566,664,904,1503,1973,2030,2269,0,2.5,2.5,13,35,125,323,608,1561,1096,9018
44323,493,5,7,149870,,2693,,114,10246,27,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,9036
44324,494,5,8,149983,,2695,,111,10259,25,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,9051
44325,495,5,9,150050,,2697,,112,10267,23,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,9056
44326,496,5,10,150200,,2699,,107,10283,23,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,9076
44327,497,5,11,150367,,2701,,101,10294,24,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,9092
44328,498,5,12,150525,,2702,,98,10303,22,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,9103
44329,499,5,13,150670,,2704,,92,10314,21,,14,,,8082,16423,27209,22046,18464,20245,14156,7179,6824,113,162,575,674,917,1520,1989,2044,2276,0,2.5,7.5,13,35,128,327,610,1566,1103,9119
44330,500,5,14,150774,,2704,,85,10323,21,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104,9134
44331,501,5,15,150875,,2704,,83,10328,21,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104,9141
44332,502,5,16,150936,,2706,,80,10333,20,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106,9147
44333,503,5,17,151035,,2707,,80,10343,20,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,9156
44334,504,5,18,151163,,2707,,80,10354,20,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,9167
44335,505,5,19,151250,,2707,,75,10359,20,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,9177
44336,506,5,20,151354,,2708,,80,10373,21,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,9186
44337,507,5,21,151442,,2710,,79,10383,17,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,9195
44338,508,5,22,151485,,2710,,74,10389,17,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,9206
44339,509,5,23,151523,,2712,,70,10396,16,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,9216
44340,510,5,24,151593,,2712,,71,10406,15,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,9225
44341,511,5,25,151665,,2713,,67,10413,15,,10,,,8276,16696,27531,22272,18664,20378,14243,7217,6855,118,168,589,688,934,1549,2012,2060,2288,0,2.5,7.5,13,35,133,329,614,1570,1110,9236
44342,512,5,26,151749,,2714,,67,10421,14,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,9243
44343,513,5,27,151791,,2715,,62,10426,11,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,9252
44344,514,5,28,151836,,2715,,55,10430,12,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,9263
44345,515,5,29,151868,,2715,,53,10432,11,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,9267
44346,516,5,30,151886,,2716,,53,10437,11,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,9272
44347,517,5,31,151895,,2717,,51,10443,10,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,9279
44348,518,6,1,151938,,2718,,47,10447,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,9286
44349,519,6,2,151968,,2719,,47,10454,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,9292
44350,520,6,3,152023,,2720,,41,10455,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,9298
44351,521,6,4,152062,,2720,,43,10461,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,9302
44352,522,6,5,152085,,2722,,45,10466,5,,5,,,8344,16770,27603,22330,18712,20418,14254,7231,6860,118,170,595,696,940,1558,2016,2065,2294,0,2.5,7.5,13,35,134,331,615,1572,1117,9304
44353,523,6,6,152096,,2722,,45,10469,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,9307
